filename,ID,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
./data/Audio_samples/Positive/9sAOoNazDOXPars5nzlLzOwuYVW2_Positive_heavy-cough.wav,9sAOoNazDOXPars5nzlLzOwuYVW2,0.37022459506988525,0.0568811409175396,1589.9560791677793,1590.3102987256038,3104.2750478580297,0.10405241100993377,-365.20526123046875,82.09114837646484,-24.67108154296875,10.42606258392334,-20.519453048706055,-3.9178459644317627,-18.28972625732422,-12.468050003051758,-12.831743240356445,0.2488476037979126,-9.776190757751465,-9.95456600189209,1.9510819911956787,-11.533145904541016,-7.885287761688232,-13.122370719909668,-12.497007369995117,-15.604456901550293,-6.60221529006958,-8.699612617492676,Positive
./data/Audio_samples/Positive/MBs72wy9MATqbupZbIaYYCzj7dg1_Positive_heavy-cough.wav,MBs72wy9MATqbupZbIaYYCzj7dg1,0.4809958040714264,0.011221205815672874,2187.591777315816,2006.02907450567,4215.664843023931,0.25799220202137546,-537.1841430664062,39.82778549194336,-1.3889803886413574,19.994123458862305,-2.676182508468628,-4.332422256469727,-6.49762487411499,-2.585592269897461,-4.7075114250183105,-5.261824131011963,-4.734169960021973,-4.588747024536133,1.730220079421997,-5.362539768218994,-6.005877494812012,-4.128909111022949,-6.249936103820801,-7.071446895599365,-4.300825595855713,-3.6828150749206543,Positive
./data/Audio_samples/Positive/nC130uADRFZF5vae8qZt2qmpbpi1_Positive_heavy-cough.wav,nC130uADRFZF5vae8qZt2qmpbpi1,0.4509844183921814,0.03441038727760315,2374.6424722356887,2011.3075049511979,4503.6577307659645,0.263985011888587,-434.19598388671875,40.174461364746094,-4.489772796630859,14.518938064575195,-6.596551418304443,0.9507918953895569,-10.458099365234375,-14.275384902954102,-11.188194274902344,-6.0658793449401855,-3.497418165206909,-8.993295669555664,-4.262812614440918,-8.702467918395996,-6.59869909286499,-6.375901699066162,-6.4522013664245605,-2.482056140899658,-2.688567876815796,1.0122787952423096,Positive
./data/Audio_samples/Positive/euld60aqc2OtnNoKYx9P4WDzVM92_Positive_heavy-cough.wav,euld60aqc2OtnNoKYx9P4WDzVM92,0.20670367777347565,0.10716293007135391,932.621560432087,791.4358764967689,1695.1416015625,0.049246447825292396,-330.93060302734375,61.765235900878906,-31.694026947021484,10.347578048706055,-14.85937213897705,-3.1033427715301514,-15.246567726135254,-11.811792373657227,-7.892722129821777,-5.956193923950195,-9.212573051452637,-9.105756759643555,-1.3610984086990356,-8.323260307312012,-6.482158660888672,-8.070207595825195,-0.47352859377861023,-3.1982574462890625,-3.3915998935699463,2.4135546684265137,Positive
./data/Audio_samples/Positive/qJvoAC408vP9fwBWQUAHHxKI39k1_Positive_heavy-cough.wav,qJvoAC408vP9fwBWQUAHHxKI39k1,0.46806108951568604,0.03315567225217819,2292.730916591873,2005.04692428598,4238.074372944079,0.22005208333333334,-455.6888122558594,35.5728645324707,-23.717191696166992,14.886630058288574,-18.507293701171875,3.9294307231903076,-10.044327735900879,3.8005244731903076,-6.090275287628174,-4.844668388366699,-6.809754848480225,-8.187237739562988,-1.0735580921173096,-9.488798141479492,-2.9438157081604004,-10.139885902404785,-2.157642364501953,-3.807258367538452,-0.8469145894050598,-3.307868242263794,Positive
./data/Audio_samples/Positive/foSqAW8uRvWn3SsriOdFCLpNKY13_Positive_heavy-cough.wav,foSqAW8uRvWn3SsriOdFCLpNKY13,0.4691883623600006,0.09171818941831589,1761.2619939309695,1503.1226025668934,3165.6623391544117,0.11164247600081699,-283.07611083984375,98.49588775634766,-38.571102142333984,6.903114318847656,-13.28596019744873,8.524331092834473,-11.902405738830566,-7.146236419677734,-9.789854049682617,-5.913511753082275,-5.322821140289307,-8.54090404510498,-7.395992755889893,-9.516520500183105,-0.37206122279167175,-5.630682468414307,-2.871640205383301,-1.8761221170425415,-4.940220832824707,-0.9149700403213501,Positive
./data/Audio_samples/Positive/oIy4hushZORMcftMVIAxabN1QZd2_Positive_heavy-cough.wav,oIy4hushZORMcftMVIAxabN1QZd2,0.17893953621387482,0.038002025336027145,665.1853160537918,622.723193261001,1236.005859375,0.04397035256410257,-454.50555419921875,53.52359390258789,-10.820868492126465,5.83152437210083,-13.198415756225586,-10.48397159576416,-4.098762035369873,-8.212517738342285,-9.811382293701172,-3.009739637374878,1.8899060487747192,-8.71560001373291,-4.851658821105957,0.9470089673995972,-1.7561792135238647,-0.7861931920051575,-2.4335670471191406,-3.9149487018585205,0.8323713541030884,0.7431756258010864,Positive
./data/Audio_samples/Positive/G5kUP2QOpVSyjK6Q9rzblmTU9vW2_Positive_heavy-cough.wav,G5kUP2QOpVSyjK6Q9rzblmTU9vW2,0.49804162979125977,0.03854968026280403,2258.5804436935055,2164.466367799491,4258.883056640625,0.14412841796875,-389.8489074707031,49.20684814453125,3.2168450355529785,-4.4094157218933105,-10.752005577087402,-5.357172966003418,-3.6647448539733887,-7.135561466217041,-17.198068618774414,-4.005018711090088,-7.3208184242248535,-3.4717817306518555,-5.6796441078186035,-3.5641515254974365,-2.3457610607147217,-0.7259039282798767,-6.605950832366943,-3.879633903503418,-2.4028563499450684,-5.859383583068848,Positive
./data/Audio_samples/Positive/XjrvY8BduPbProBlAHGDHpD2iPa2_Positive_heavy-cough.wav,XjrvY8BduPbProBlAHGDHpD2iPa2,0.504935085773468,0.04169907793402672,3148.39557885393,2315.791574901279,5807.762345023777,0.3950168775475543,-427.3970031738281,32.45243453979492,-12.433645248413086,25.82716178894043,-21.01476287841797,5.554772853851318,-23.4232234954834,-5.267395496368408,-9.815164566040039,-12.489633560180664,-2.240199327468872,-10.789448738098145,0.6887401938438416,-9.561800956726074,-6.1002702713012695,-2.3419132232666016,-5.302127838134766,-5.351860523223877,1.3501898050308228,-4.091648101806641,Positive
./data/Audio_samples/Positive/gYPjun6LB5RvdkXcP83uDjCJyhN2_Positive_heavy-cough.wav,gYPjun6LB5RvdkXcP83uDjCJyhN2,0.5037117004394531,0.017986230552196503,1879.075707739844,1944.0523986336534,3899.857801072141,0.15960303773271275,-516.957763671875,41.47201919555664,-2.0560669898986816,2.7863452434539795,-10.42862606048584,4.464386940002441,-2.79302978515625,-6.400620460510254,-7.879236221313477,-3.714693546295166,-1.7925950288772583,-4.823206424713135,-1.2581700086593628,-3.2588131427764893,-0.8230928182601929,-3.2467567920684814,-3.4829370975494385,-2.632343053817749,-2.3888614177703857,-2.246168375015259,Positive
./data/Audio_samples/Positive/SmtHDspJwGYS9FYtjXd1IwsYRZc2_Positive_heavy-cough.wav,SmtHDspJwGYS9FYtjXd1IwsYRZc2,0.6282004714012146,0.023084936663508415,2491.2925742932935,2118.319099250066,4797.8668212890625,0.35238734654017856,-490.8213195800781,38.123146057128906,-15.941244125366211,2.5658299922943115,-3.4842629432678223,-1.595886468887329,-5.305126190185547,-10.073267936706543,-3.067511796951294,-0.9641757607460022,-3.2210147380828857,-4.787879467010498,0.00917064119130373,-0.46388205885887146,-4.802175045013428,-1.8931571245193481,-1.5864131450653076,-3.0554022789001465,-1.6498249769210815,-1.3385580778121948,Positive
./data/Audio_samples/Positive/W42AKc6SZlNz1NOBAJrCpa3Io0E2_Positive_heavy-cough.wav,W42AKc6SZlNz1NOBAJrCpa3Io0E2,0.4433996379375458,0.014041844755411148,2976.456767382624,2615.308392115335,5980.104643723061,0.2674455313846983,-517.2680053710938,19.575607299804688,-1.516649842262268,2.809774398803711,1.296255350112915,-2.9647293090820312,-14.392794609069824,-10.142250061035156,-8.21414852142334,-3.895203113555908,-2.5819008350372314,0.03581961244344711,-1.964355230331421,-3.3459534645080566,-1.9228094816207886,-3.230337619781494,-3.801619529724121,-1.9222012758255005,-5.511882781982422,-2.203028917312622,Positive
./data/Audio_samples/Positive/HS29AHf2AIhz8129o1BTxPfaFPT2_Positive_heavy-cough.wav,HS29AHf2AIhz8129o1BTxPfaFPT2,0.550606906414032,0.03791408613324165,2465.8636229590234,1776.81765965306,4449.268517127404,0.22456376631181318,-455.7919006347656,50.97201156616211,-28.34002685546875,1.2296732664108276,-10.73558521270752,-7.78477144241333,-1.7574422359466553,-8.99338150024414,-3.34808087348938,0.9000909924507141,-0.11490818858146667,-4.3868937492370605,-6.497587203979492,-6.222494125366211,-4.914531707763672,-6.4543280601501465,-6.122841835021973,-3.563277244567871,-3.6767964363098145,-1.2073285579681396,Positive
./data/Audio_samples/Positive/31euepHD0deCxTd2nJ1wzXCk5EF3_Positive_heavy-cough.wav,31euepHD0deCxTd2nJ1wzXCk5EF3,0.4276238679885864,0.03338710591197014,2792.9701378456216,2235.3557847387524,5279.397849666262,0.22424434921116504,-415.845947265625,66.48397827148438,2.7919790744781494,24.260683059692383,-39.20808029174805,14.378541946411133,-34.20212173461914,3.2240493297576904,-19.241134643554688,-9.896332740783691,5.42360782623291,-11.350512504577637,-6.167332172393799,-14.595870018005371,5.866850852966309,-13.557182312011719,-9.6417236328125,-13.013164520263672,-11.174283027648926,-11.790647506713867,Positive
./data/Audio_samples/Positive/4bnHQCj8tnSEx37AR5HiQAH2vB32_Positive_heavy-cough.wav,4bnHQCj8tnSEx37AR5HiQAH2vB32,0.44845637679100037,0.06259579956531525,2530.7738463682904,2308.037071375403,4862.389838986281,0.17703569613821138,-371.0339660644531,40.435630798339844,-1.8496214151382446,1.991339921951294,3.4428412914276123,15.567071914672852,-4.050557613372803,-13.182788848876953,-1.911017894744873,-2.335543155670166,-5.331676006317139,-6.00154972076416,-7.43634033203125,-0.17982114851474762,-3.3963804244995117,2.4500420093536377,0.17730505764484406,-0.19448237121105194,-2.9099318981170654,-6.643729209899902,Positive
./data/Audio_samples/Positive/MF5f99sONpcYl5fYsVzh32XwSmm2_Positive_heavy-cough.wav,MF5f99sONpcYl5fYsVzh32XwSmm2,0.37682175636291504,0.08452601730823517,2163.8074523125424,1736.3767114120046,3938.2392351017443,0.21751226380813954,-338.1847229003906,85.62584686279297,-21.156978607177734,8.849485397338867,-3.272286891937256,21.542739868164062,-37.34089660644531,-21.288925170898438,-17.69344711303711,-10.90441608428955,10.3570556640625,-1.0488723516464233,-0.2725569009780884,-14.102971076965332,-4.446716785430908,-5.757689476013184,-4.854559898376465,-4.948451995849609,-8.566725730895996,-1.8540170192718506,Positive
./data/Audio_samples/Positive/Okal6T0guFZi4Slm4k4MEyuCnyv1_Positive_heavy-cough.wav,Okal6T0guFZi4Slm4k4MEyuCnyv1,0.3528274595737457,0.05513627827167511,1854.9221996390816,1620.7129411733652,3365.7304511012803,0.1645566641566265,-424.775146484375,62.13349914550781,-32.556907653808594,0.7113781571388245,7.326882362365723,-2.0415003299713135,-20.73695182800293,-5.287111759185791,-13.140966415405273,-7.553643226623535,-2.44954514503479,-10.654927253723145,-5.430511951446533,-5.783600807189941,2.753906726837158,-6.423647403717041,-8.878274917602539,-3.8487906455993652,-0.2654251754283905,-1.4167420864105225,Positive
./data/Audio_samples/Positive/A58WTjeBHaSeuC3PPfLPo3RiEgt2_Positive_heavy-cough.wav,A58WTjeBHaSeuC3PPfLPo3RiEgt2,0.0,0.0,0.0,0.0,0.0,0.0,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
./data/Audio_samples/Positive/2p5hBaoMtUZmVVEH3uJLvGbe9cB3_Positive_heavy-cough.wav,2p5hBaoMtUZmVVEH3uJLvGbe9cB3,0.4569779932498932,0.051507025957107544,1711.3399742704926,1510.3791507983626,3196.1240469691265,0.1876941359186747,-407.3171081542969,80.29141235351562,-27.076509475708008,1.6217515468597412,-7.906420707702637,-11.752904891967773,-17.87407684326172,-10.219827651977539,0.9717644453048706,-6.959827899932861,-4.616508960723877,-9.808585166931152,-12.432053565979004,-6.912971019744873,-0.7795971632003784,-1.780076026916504,-8.832925796508789,-5.636198043823242,-7.821171283721924,-8.793046951293945,Positive
./data/Audio_samples/Positive/Eg87yvzTcTOSRHlObK3w0ju4Ej82_Positive_heavy-cough.wav,Eg87yvzTcTOSRHlObK3w0ju4Ej82,0.5884384512901306,0.041927993297576904,2181.800883552883,1916.8181432206134,4246.019977072011,0.3158613564311594,-474.1705017089844,57.0468864440918,-24.076204299926758,4.862983226776123,-6.428537368774414,-8.046266555786133,-9.082923889160156,-6.109811782836914,-2.9565439224243164,-6.8280487060546875,-6.592746734619141,-7.009922981262207,-1.8399324417114258,-4.672426223754883,-6.484755992889404,-3.8762764930725098,-6.041594982147217,-5.260740280151367,-2.143876314163208,-4.215099334716797,Positive
./data/Audio_samples/Positive/uaUsXn0xVLYPvKNaxmTkn3WnQnM2_Positive_heavy-cough.wav,uaUsXn0xVLYPvKNaxmTkn3WnQnM2,0.6618123650550842,0.022694334387779236,2127.815582716378,1875.470676846486,4174.749755859375,0.1782491932744565,-468.7269592285156,48.966552734375,-9.669119834899902,8.493025779724121,-6.053668022155762,-1.965418815612793,-3.604321002960205,-6.667010307312012,1.6128931045532227,-3.990934371948242,-5.4447503089904785,-3.093050479888916,-3.7731926441192627,-5.442742824554443,-3.4042696952819824,-3.749138116836548,-7.77928352355957,-5.203384876251221,-3.807812213897705,-3.5729727745056152,Positive
./data/Audio_samples/Positive/tz1ZNXsqamf2TfVUYz3KxC4MZgi1_Positive_heavy-cough.wav,tz1ZNXsqamf2TfVUYz3KxC4MZgi1,0.5436795353889465,0.026009444147348404,1817.9656584382706,1592.3212473215779,3460.7829566140776,0.13357099514563106,-413.7885437011719,83.13729095458984,-18.577716827392578,29.05519676208496,-17.289337158203125,-4.288204669952393,-6.452789783477783,-19.682228088378906,-5.526840686798096,-15.879752159118652,-9.623611450195312,-6.981720447540283,-5.68979549407959,-6.466308116912842,-12.614340782165527,-7.5112481117248535,-6.500746250152588,-6.598513126373291,-8.650249481201172,-11.157238006591797,Positive
./data/Audio_samples/Positive/ELTqUBJoR4MPBzMZH3yL6yLMc283_Positive_heavy-cough.wav,ELTqUBJoR4MPBzMZH3yL6yLMc283,0.5068526268005371,0.023101018741726875,2074.255658274146,1866.9490434243708,4036.5996590307204,0.15536778336864407,-495.005615234375,45.91679000854492,-10.304083824157715,0.5124430060386658,-5.994867324829102,0.6247758269309998,-5.850346565246582,-9.103493690490723,-7.097290515899658,-1.8788589239120483,-2.1696314811706543,-7.381532192230225,-1.7866895198822021,0.2871280014514923,-2.4720702171325684,-6.23414421081543,-4.579773426055908,-4.808076858520508,-2.5836904048919678,-1.0969902276992798,Positive
./data/Audio_samples/Positive/7IeLM4Wp0tOmjNfel0c9yK9gYVV2_Positive_heavy-cough.wav,7IeLM4Wp0tOmjNfel0c9yK9gYVV2,0.4751727283000946,0.05945371836423874,1649.7597602603598,1565.529982393885,3172.6690204326924,0.1565655048076923,-385.1592102050781,92.38028717041016,-20.376157760620117,26.57997703552246,-7.189742565155029,-10.281933784484863,-5.293232440948486,-25.840347290039062,-24.970529556274414,-0.41827863454818726,-3.614006996154785,-9.773444175720215,-1.1352624893188477,-11.597235679626465,-1.0424453020095825,-5.653951168060303,-15.44920825958252,-9.760062217712402,-11.013012886047363,-7.0745930671691895,Positive
./data/Audio_samples/Positive/hCix5UmABWZVW40elRFgkGabPa52_Positive_heavy-cough.wav,hCix5UmABWZVW40elRFgkGabPa52,0.421858549118042,0.034308552742004395,2570.1321488468952,1953.8641103347306,4831.406001721399,0.2079498808262712,-450.4463195800781,46.4957389831543,-34.87770462036133,-5.5314741134643555,-23.682987213134766,7.891584873199463,-10.078476905822754,-9.283570289611816,-16.8447265625,-1.4092857837677002,-1.288400650024414,-5.0991315841674805,-0.4445733428001404,-9.005674362182617,0.06807230412960052,-2.950261116027832,1.7718483209609985,-3.6316306591033936,3.4322867393493652,0.7351327538490295,Positive
./data/Audio_samples/Positive/d6tJkKV7x1TFBe8WNnLhvLuoXgd2_Positive_heavy-cough.wav,d6tJkKV7x1TFBe8WNnLhvLuoXgd2,0.41377490758895874,0.02946671098470688,2613.973196758252,2535.4399360898374,5682.162357159515,0.18173390858208954,-406.279296875,36.842979431152344,1.016318440437317,-1.0013816356658936,1.5984365940093994,8.8714599609375,-9.487009048461914,-14.883618354797363,-8.723018646240234,1.1896324157714844,-6.068850994110107,-4.311952114105225,-0.38543638586997986,5.003159999847412,-1.497847080230713,-4.955215930938721,-3.552129030227661,-3.015723943710327,-2.9599039554595947,-1.0746642351150513,Positive
./data/Audio_samples/Positive/lRsw8buO7jQSHGzSWIOPW5JboM82_Positive_heavy-cough.wav,lRsw8buO7jQSHGzSWIOPW5JboM82,0.4311770796775818,0.0428919792175293,2955.3151359145345,2216.5898987496835,5721.981500589623,0.24740381780660378,-355.27960205078125,50.07514190673828,-20.332218170166016,15.599664688110352,-25.204797744750977,15.137589454650879,-27.12723731994629,-4.358058452606201,-21.81338882446289,-1.377106785774231,-7.185080528259277,-18.743743896484375,4.272259712219238,-3.2662720680236816,-2.565296173095703,-10.715912818908691,4.155112266540527,-6.929453372955322,-2.5130600929260254,-5.299564361572266,Positive
./data/Audio_samples/Positive/DGWrVMD5yZc5jcjMzblC4kaBLmK2_Positive_heavy-cough.wav,DGWrVMD5yZc5jcjMzblC4kaBLmK2,0.44370749592781067,0.02339823544025421,2626.8539980341134,1897.7023598706255,4484.748065358833,0.3071489304022082,-486.50238037109375,49.89308166503906,-21.911985397338867,5.0242791175842285,-6.698974609375,4.163054466247559,-10.90339469909668,-6.436460494995117,-10.664143562316895,2.9901440143585205,-10.40850830078125,-7.800147533416748,-0.891871988773346,-8.74635124206543,-2.6742935180664062,-4.974256992340088,2.6854541301727295,-6.753273010253906,-0.5568596124649048,-0.22248421609401703,Positive
./data/Audio_samples/Positive/46bIeJk9J8XrD4ND2IPRMQzjJBt2_Positive_heavy-cough.wav,46bIeJk9J8XrD4ND2IPRMQzjJBt2,0.3803134560585022,0.000945590843912214,3128.3737090711775,2263.9118249907206,5601.86279296875,0.27996419270833334,-653.6661987304688,69.79712677001953,-27.213279724121094,20.211885452270508,-62.82301712036133,18.138824462890625,-47.201622009277344,-0.7479681372642517,-17.902891159057617,-20.819849014282227,-4.453240871429443,-26.814611434936523,-0.9600120782852173,-21.57310676574707,4.543980598449707,1.1978473663330078,-2.618882894515991,3.279688835144043,-4.429405212402344,1.7863953113555908,Positive
./data/Audio_samples/Positive/HwUhcAKwJIeckUi86cbzb3sTr5m2_Positive_heavy-cough.wav,HwUhcAKwJIeckUi86cbzb3sTr5m2,0.43552348017692566,0.08919347077608109,1167.2171850949014,1273.0737032799163,2013.4943181818182,0.06737012987012987,-322.7855529785156,174.974609375,-20.005855560302734,-12.157146453857422,-6.160037517547607,-3.678161144256592,22.84689712524414,-1.9986006021499634,-6.430336952209473,-3.879240036010742,-0.5308629274368286,-3.416731119155884,-15.522377014160156,-25.517139434814453,-13.457754135131836,-1.2256443500518799,-9.338578224182129,2.407228469848633,-3.310418128967285,-11.08889389038086,Positive
./data/Audio_samples/Positive/hLVaY0Dox1bLCTAqoq0wKKOqBjc2_Positive_heavy-cough.wav,hLVaY0Dox1bLCTAqoq0wKKOqBjc2,0.35472285747528076,0.06718205660581589,1681.5075976624441,1354.5283307131654,3027.20947265625,0.08788553873697917,-361.6375427246094,74.14073181152344,-23.861169815063477,5.807699203491211,-31.07086753845215,-1.2769590616226196,-8.117539405822754,-16.73052215576172,-22.705617904663086,-11.168926239013672,0.6564998626708984,-5.692419528961182,-0.9843044281005859,1.4487805366516113,0.9441163539886475,-9.620217323303223,-3.3267688751220703,-8.9007568359375,-12.414725303649902,-1.4505192041397095,Positive
./data/Audio_samples/Positive/YHHZYBxPHsUWYITjtMRAixs3DX42_Positive_heavy-cough.wav,YHHZYBxPHsUWYITjtMRAixs3DX42,0.4476780593395233,0.05101128667593002,2532.43485387765,2548.8564503418565,5406.660121742491,0.1476282989178445,-339.3104553222656,43.75715255737305,13.41830825805664,2.5466501712799072,-3.388925552368164,1.8955591917037964,-3.971296548843384,-12.530155181884766,-18.49584197998047,-3.4320881366729736,-7.001712799072266,-13.850481986999512,-4.882483959197998,1.1852184534072876,-6.54977560043335,1.2157483100891113,-2.264204978942871,-5.004183769226074,1.2798759937286377,-4.674404144287109,Positive
./data/Audio_samples/Positive/ZaTgRbDWn9d1MMPanam0NCupVCl1_Positive_heavy-cough.wav,ZaTgRbDWn9d1MMPanam0NCupVCl1,0.42800530791282654,0.042933542281389236,2154.392269839217,1684.220606382956,3758.288804540094,0.23158043435534592,-405.6932373046875,62.791255950927734,-27.140323638916016,2.44113826751709,-22.325040817260742,-4.8077239990234375,-6.253458023071289,-10.795758247375488,-11.978277206420898,-3.235503673553467,-6.645989418029785,-8.709714889526367,-3.4487202167510986,-11.073956489562988,-1.7675598859786987,-3.6632823944091797,-4.503946781158447,-5.87096643447876,-4.188302516937256,0.1614440381526947,Positive
